content_id,content,价格,内饰,动力,外观,安全性,操控,油耗,空间,舒适性,配置
aMjR8x1zyoerWN7u,好像确实，我的也这样，以前开前驱的车，没这个问题，我以为是四驱驱动的问题，但是操控，方向盘的指向性都很棒，刚入手4个月剐蹭了2次     ,9,9,9,9,9,0,9,9,9,9
aNBQkbhIHl1Ymz8u,我将近3万公里，高速、市区各一半吧，现在综合油耗大于是9多一点点。 市区的话基本在12左右,9,9,9,9,9,9,0,9,9,9
aNJpOgnXy4o5TVhe,长按电源键可关收音机，短摁关屏幕显示。    ,9,9,9,9,9,9,9,9,9,0
aNn8HpmGlyOtSfBd,森林人的外观很赞的，我第一眼看到的时候就喜欢上了呢,9,9,9,1,9,9,9,9,9,9
aNtWOqxKIMCFgeoT,我们这没人爱要，贩子都说太喝油，14个左右，比霸道费油，所以不爱收。    ,9,9,9,9,9,9,-1,9,9,9
aOXNJPAy40DdR26M,不觉得，开车看车况和本身的性能，你骑个自行车上高速才是自杀加谋杀,9,9,0,9,9,0,9,9,9,9
aOlyCibLouVx4RvU,油性液体在收到重力会出现什么情况呢？   ,9,9,9,9,9,9,0,9,9,9
aOsvdDugZ0WkxXSP,某宝  买过  安索20感觉神话了，红线30 三千公里后声音大。 途虎国产极护30 感觉也一般。 最近某宝刚上1升台湾新日石30 已跑600公里 收油滑行较长，30时速顿挫减轻， 怠速 高转 急加速 声音都不错， 比较静音。以上个人使用说明，,9,9,9,9,9,9,9,9,0,9
aP6XxJckqZVHBeb7,看好了再买，纯进口，全时四驱，才高1.5万，你加个导航还多钱呢,9,9,9,9,9,1,9,9,9,1
aPtTdgWql4ozGbmO,这个情况要检查一下四个轮子的花纹磨损情况。斯巴鲁培训教材里提到如果出现花纹磨损不均匀会出现四驱变二驱的情况，解决办法是轮胎换位或换新胎。   ,9,9,9,9,9,9,9,9,0,9
aPyAHoY824TKJx5r,你按一下 方向盘左下角 i 键 就会有提示告诉你的,9,9,9,9,9,0,9,9,9,9
aQKAOZjSXTMGJpmY,排气管隔热罩冷却的声音，发声位置在机舱部位,9,9,9,9,9,9,9,9,0,9
aQPpOyzMojxdUJfE,是啊，我个人觉得森林人最大的缺点就是噪音，高速跑到80以上就很让人抓狂了，还有另一个缺点就是内饰和电子辅助做得比较差，跟同价位的其他品牌车比差很多.,9,-1,9,9,9,9,9,9,-1,9
aQUlxD1qte0rIdZB,这个应该是轿车的油耗吧,9,9,9,9,9,9,0,9,9,9
aQWJE34nl68SOfdh,你用同级车跟森林人比比操控 比比通过性 比比四驱 比比发动机 你看看哪个能比过。你买车看内饰的话你去买个众泰t700内饰绝对豪华。你用7座汉兰达跟5座森林人比空间你也真是没谁了。    ,9,1,1,9,9,0,9,0,9,9
aR5nOgNsjXq9uEZw,个人看法应该还是那个三角窗玻璃的密封问题。而且我的感受森林人的风噪比Rav4、Crv之类还明显略好一点，比国内合资15万以上的桥车都要差。,9,9,9,9,9,9,9,9,0,9
aSHwg3xXk8d9KeWh,这车也没有电吸门，不厚道，没有座椅按摩，不厚道,9,9,9,9,9,9,9,9,0,9
aSZrkgQymhI9FTR3,换电池一般都是什么牌子，价格多少,0,9,9,9,9,9,9,9,9,9
aTDLIywnimlBYsCz,我基本是以GPS速度为准。GPS速度与车载测速雷达速度一致。车辆有个安全是时速设置，实际速度要比表显速度慢一点,9,9,9,9,9,9,9,9,9,0
aTYiOyxKDSzbuwcL,论坛里有一贴，关于机油的，夏天和南方朋友0W-20易烧还是易损发动机，稠度不够,9,9,0,9,9,9,9,9,9,9
aTz3c92KEVnygq0M,追求省油就选引能仕速驰耐020，追求动力响应长效，就选金美孚1号020。机油滤芯选曼牌w6019,9,9,0,9,9,9,0,9,9,9
aVS8jD1rbi7mow2v,我是同年份XS自豪，油耗10.8，估计咱俩的路况差不多，建议你去看下XT或者SE，然后再回来开XS，你就会好受很多,9,9,9,9,9,9,0,9,9,9
aVc9wPMph7fQXx4I,价格差不多吧，主要是看地域，你是哪里呢？,0,9,9,9,9,9,9,9,9,9
aW5fJclpoz6VK27R,你傻可能倒不是 白内障可能是真的 。难得你还把图都放的这么大 有哪个字 哪一栏 我说过是变速箱链条了？别闹 乖 抱头蜷缩圆润的回到你的火星去吧,9,9,0,9,9,9,9,9,9,9
aWeVrQUzdATliqNm,目前魔都市区不开空调10-11，已经很满意了,9,9,9,9,9,9,9,9,1,9
aWmRIQ6Nsrx71iPG,换陶瓷刹车片就好了，原厂的刹车片不好！,9,9,9,9,0,9,9,9,9,9
aX76d5fFjL4Vmk9x,以真实经历建议：树脂的或塑料的。加装了“钢”的护板，1年后转弯、启动、刹车时底盘异响，在多店多个技师看过，找不到异响原因。拆除钢护板后，异响终于消失。,9,9,9,9,-1,-1,9,9,9,9
aXrQyTonkZbPsD7Y,2.5，十一长途，刚回哈尔滨。一箱油，640km，还剩两个格。油耗显示7.2。前三百公里控制时速90，油耗6.0！,9,9,9,9,9,9,0,9,9,9
aYI78XoRDWimJ05g,虽然说fb系列设计有问题，但死马当活马医吧，多用点好油最起码烧机油的现象会晚点,9,9,0,9,9,9,9,9,9,9
aYwzLpOirZXMCkSm,135000公里数，价格没确定    ,0,9,9,9,9,9,9,9,9,9
aZCsQqmvUMBXFjwt,新指南者和小一圈的自由侠是一套底盘，汽车之家前几天有文章介绍的。还是不要了。,9,9,9,9,9,0,9,9,9,9
aZtqoMiYrxEU0fpF,老款4at，可以2600转弹射。问题也只有油耗了。,9,9,9,9,9,9,0,9,9,9
aZwSmYsj4hTnlyWd,25万？你厉害了我的哥，佩服。,-1,9,9,9,9,9,9,9,9,9
abOZh0pHAiTYwSLR,我也是，4S店说没有问题，但声音真的很大，一直95号，高转速也拉过，就是解决不了,9,9,9,9,9,9,9,9,0,9
abntpTYf54doO1wh,同求，下周定车了，优惠券多少面额的？,0,9,9,9,9,9,9,9,9,9
acnjp6sXVHqyZGDl,我加的5w30，今年夏天开空调9-10个油    ,9,9,9,9,9,9,9,9,0,9
adNLcwY3DQl1T7yS,我觉得森林人方向好飘，方向盘总是要不断修正方向，之前开的是B6，松手开都是一直跑直线…,9,9,9,9,9,-1,9,9,9,9
adTlXOur9NwfJo58,少个插座，方向盘控制，倒车影像不行,9,9,9,9,9,0,9,9,9,9
adrt0hIVEozfscjZ,我朋友开 STI，WRX 都有。没见过安装井字架的。安装后防倾杆的比较多！然后降低车身改排气系统之类的。井字架见都没见过！,9,9,9,0,9,9,9,9,9,9
adsb2n6GuCN3cyHe,我的森是20的，刚进藏回来，在河谷地带动力衰减是有的，但总体相当给力！    ,9,9,1,9,9,9,9,9,9,9
aeSoHkRMD47KIGTJ,原厂的变速箱油是铁桶装的。成本大概80每升。网上那些4L装塑料桶的百分百假货。另外爱信也有一款专门针对斯巴鲁的变速箱油。价格就比较贵。700多4L。    ,-1,9,0,9,9,9,9,9,9,9
af3bBkSusn4hyvEc,高科技配置把人惯坏了，只依赖仪器，仪表。我的车不烧机油也会隔一段时间看看油尺，副水箱水位正常有时也要打开水箱盖看看，这个我有教训，145000公里时在广西遇到水箱开锅，就是副水箱水位正常，但时间久了道路颠簸，水箱上盖开裂，无法从副水箱抽水补充引起开锅，在山区没办法只能跑十来公里加一次水。一直到崇左。,9,9,0,9,9,9,9,9,9,9
afDkMwH6I4m7N1eu,以前有这个说法，但现在真的还好，配件价格是原来的三分之一了，但他是整车进口，配件贵一点也正常，森林人吧，而且森林人要小改款了，同样的价格有多了许多配置，你可以在等一段时间在决定,0,9,9,9,9,9,9,9,9,9
afL4hu8U3voO7el9,森林人这破车雪地模式都没有，肯定四驱欧蓝德好    ,9,9,9,9,9,9,9,9,9,1
afR1vJmquDNjtUcp,动力越猛超车距离就越短，并线就越利索，主动安全就高。,9,9,1,9,9,9,9,9,9,9
afvHsU01y2k4qQo5,什么时候出新款，新款什么价格这些个问题其实真的很少人知道，而且知道的也不是最终准确的.,0,9,9,9,9,9,9,9,9,9
agOf123TKVuH4bq9,2.0 还是2.5 很重要吗？2.0就肯定比2.5慢？你咋知道那个2.0是多少马力的？brz的 200马力2.0发动机不也是斯巴鲁做出来的吗？森林人2.5才171马力。不能光看数据，要实际驾驶   ,9,9,0,9,9,9,9,9,9,9
ahE0JH3M2w5mFSTW,从冬天开到夏天对森林人最大的吐槽就是空调（冷）太不给力了，么有对比就么有伤害，我的标准是要冷不是要凉......哈哈    来喷吧 说我咋不坐冰箱里呢,9,9,9,9,9,9,9,9,0,9
ahtirl9qPcEoSGbF,试下翻下后排座椅靠背，再稍微用力点扣上。我也是屡试不爽。,9,9,9,9,9,9,9,9,0,9
aiOPIA5n6ZXLsBKw,偶尔上上小山，没有50CM以上的大雪，2.0应该应付没问题。油耗上2.5的也不高，本人实际使用城市非高速路8升多点（非自动巡航）。不知道各位油耗多少？,9,9,9,9,9,9,1,9,9,9
aiUlnBpFPRxk1erv,森林人吧空间大！xv后备箱有些小！    ,9,9,9,9,9,9,9,1,9,9
akhTBqilbLKzMfcj,裸车价格可以、保险黑了,0,9,9,9,9,9,9,9,9,9
aktlH7cMWx4zZPm6,我是2017年6月份入手的森林人，你与我经历相同，之前也是纠结这两款车型很难取舍，一直到即将下定金的最后一刻，我朋友急匆匆赶到4S店，直接问我是选择外观，还是选择耐用？然后他执意让我选择了斯巴鲁，全世界只有保时捷和斯巴鲁用的是平行对置的发动机，耐抗耐造的发动机，所以我萌发了去西藏的念头，而且越来越浓烈了。。。。,9,9,0,9,9,9,9,9,9,9
aktydT4XZbDRzFQl,森林人的着眼点是操控和安全性和适度越野，是给驾驶员开的车。途观L是根据国人喜好给大陆同胞量身定做的家庭用车，就凭途观L敢打出全时四驱的大旗，说明大众已经把底线降到看不到的地方了。所以喜欢里子的就森林人，喜好面子的就途观L.   ,9,9,9,9,9,1,9,9,9,9
alNoXI6pCwV0Oc1x,这车价格车价高，保险肯定也要贵一些的。 这些，感觉盗抢险是没有比要的。 如满意请采纳！,0,9,9,9,9,9,9,9,9,9
alZmVNRthPCvESHY,等我有钱了，我会考虑买H5，据键盘大侠说这车性能很厉害。如果钱多点，就买H9，据说这车可以秒杀霸道和山猫。,9,9,1,9,9,1,9,9,9,9
ami2uzpnxhWtHLM3,牛b了，报道称，不合格的钢铁制品是称为“线材”的条状金属材料，多用于汽车发动机和底盘等。涉及的企业从200家增加到了500家，但也是意料之中，越查问题越多,9,9,-1,9,9,-1,9,9,9,9
anDYVqgx31kG8iE4,是否耐用，排水性，胎噪，转弯操控和刹车距离效果，老铁请一次说清楚。我也要换胎了。想听听你的    ,9,9,9,9,0,9,9,9,9,9
anY0mSPkKNV879qy,找个地方洗干净发动机舱，再观察是否还会出现，验证是否漏油,9,9,0,9,9,9,9,9,9,9
anmbZCikBo3lvFOf,我装了它的发动机、后差速器护板，没有适合四代的变速箱护板。高速跑到120没有风噪问题，主要是出去玩走烂路、下公路更加放心一点。,9,9,1,9,9,9,9,9,1,9
anqutjG4hxQvPB8S,我是2018豪华es也是踩刹车异响咔咔的声音好像车架再响似的比如从车位里出来揉库什么的都会发出这样的咔咔声,9,9,9,9,-1,9,9,9,9,9
aog1f683ytqmV9Pr,其实现在新出的XV 底盘 骨架， 都很喜欢。就是内饰 看了 无论设计，质感，我的感觉也是跟你一样。我是非常不满意。还不如现款。轮胎噪音 大不大？,9,-1,9,9,9,1,9,9,0,9
apGve83muEOU9Jir,操控没得说，昨天行驶500公里盘山路，过弯很稳，基本120左右过弯！除了噪音大外，操控很好！两辆车，11款迈腾1.8T  10款2.5XT  操控比迈腾好，森林人减震硬些！,9,9,9,9,9,1,9,9,9,9
apexTclqgPWsf9y0,我记得你在欧蓝德那边说过你有几台欧蓝德，是几台，不是一台。 再说你有几台和我有毛关系。话说有钱人不是这么晒得。 你出错牌了。有钱人不会纠结几驱，油耗，几缸，带不带T。哈哈，你出错牌了。      ,9,9,9,9,9,9,0,9,9,9
aqRZYvKIVzJyr60G,没遇到过，已经跑了一万五，没有任何异响,9,9,9,9,9,9,9,9,1,9
aqTgMV1eX76vHUlr,太不正常了，建议楼主去论坛里搜一下油耗二字，会弹出很多2.5纯市区油耗不超9的，甚至有全市区8个油的2.5森林人，反正我是服透透的，2.5四驱SUV开出1.5两厢小车的油耗,9,9,9,9,9,9,0,9,9,9
aqX2OYVIK5T7nixe,我也基本确定2.0时尚了，价格最低不知道多少能拿下。   ,0,9,9,9,9,9,9,9,9,9
arBY6ROP1W0ykLK3,只有机油温度显示（可调出来在小屏显示），没有水温表。,9,9,0,9,9,9,9,9,9,9
arG2798gNz45bwQu,基本上都是这样的了，内饰和边档都是有几毫米的缝隙的，有的大点有的小点的。,9,0,9,9,9,9,9,9,9,9
arVCI68ZmhbY4jTD,请检查刹车上的刹车灯感应器,9,9,9,9,9,0,9,9,9,9
asKjOhvG0ztYydi4,这个很可能是摄像头问题了。我换了导航机，安卓的，某宝上淘的杂牌货，一样倒车画面有延迟。   ,9,9,9,9,9,9,9,9,9,0
asP4xc97D1i2X68r,费用的名目不重要，重要的是最终落地价是多少。比如你订车的时候觉得多收了你这个费用，在最后交车款的时候你觉得价格合理就行；反之如果你开始交的不多，但是最终交的钱加起来比别人多，那么还是亏了。,0,9,9,9,9,9,9,9,9,9
aseUDZfFS2vEVrMG,强烈建议楼主，将副驾前方那个鹿角一样的摆件拿掉，无论加速还是急刹车，都太危险,9,9,0,9,-1,9,9,9,9,9
aso1ORrC4ILAeiBp,当然是较大排量的低配车型啊，一些配置可以后续在汽配城或某宝搞定，换大排量的发动机代价就太大了。    ,9,9,-1,9,9,9,9,9,9,-1
atUfXbKidH0pZV31,我的也碰到过，不过是打了好长时间方向盘，完全没有助力，过了2个小时，重新启动好了，可能是电机热保护,9,9,9,9,9,0,9,9,9,9
au8lNL3Rb6hjCoig,这样的油耗还可以，慢慢会下来的。跑长途八升多，市区十升左右很正常。,9,9,9,9,9,9,0,9,9,9
auBJfI4qxp8ATPUO,送了什么东西啊？价格不便宜啊。    ,-1,9,9,9,9,9,9,9,9,9
auIbL0UMJ3YxOkft,顶！！！！！！！我是13款2.5的，也是每6000—7000公里就亮机油灯，不知道算不算烧机油。。,9,9,0,9,9,9,9,9,9,9
avMUQ41WuqHthBAS,2.0的森林人，同价格不如上2.5的马自达CX5，颜值高，操控也不赖，关键动力强很多，还是AT。    ,9,9,1,1,9,0,9,9,9,9
avriWeMCEdKRuUJ5,SH-AWD，全称：超级四轮驱动力控制系统，为数不多横置平台造全时四驱的厂家，据说雪地的表现比奥迪quattro更好。,9,9,0,9,9,1,9,9,9,9
awDxhiI4tLGqZQUu,舒适性这俩应该差不离吧，不过森的驾驶感受你懂得，数一数二的,9,9,9,9,9,9,9,9,0,9
awbpUNyXLHqSOz4i,恭喜。优惠9000加送八千装饰还是优惠9000另外八千自己掏？,0,9,9,9,9,9,9,9,9,9
ax3MZuSFdgK1vs4N,我也在北京，不走高速，每天来回70公里，表显油耗9.0平均时速24,9,9,9,9,9,9,0,9,9,9
axGEoMTpNieRAj1q,本人比193矮10公分，座椅调到合适握方向盘的位置，膝盖就抵到方向盘下方，不抵了握方向盘就不舒服，不怪车不好，只怪自己腿长胳膊短了,9,9,9,9,9,0,9,9,9,9
axhrNXtPWLTeu9D0,13款是FB发动机，没有正时皮带。    ,9,9,0,9,9,9,9,9,9,9
axnVsyJ1NSR5uQHw,可以的，但是不在四s店保养就相当于自动放弃了售后质保，以后如果发动机等机械部件发生损坏，是不能享受质保的,9,9,0,9,9,9,9,9,9,9
ayYchvx4XR6LrtPn,哪个档位都能熄火，只是P档才能拔钥匙。平地上没讲究，有大坡度的话建议N档拉手刹，推P档，方向盘向右打半圈，慢松刹车，熄火拔钥匙。,9,9,9,9,0,0,9,9,9,9
ayb3HUkJds0VEZ5h,排水，是往车外排水。对发动机是没有影响的,9,9,0,9,9,9,9,9,9,9
ayosHXb4UN0Cmu9V,11款的6年了5000公里，烧一升，习惯了后备箱放一桶，就跟啥事都没发生一样。,9,9,9,9,9,9,9,0,9,9
az1fgEL4TKMPx0Hc,不跑高速跟爬长坡应该不会烧机油    ,9,9,0,9,9,9,9,9,9,9
b07RmUqGdjX5viur,不是海蜡，发动机的另一测没有漏，干净的很   ,9,9,0,9,9,9,9,9,9,9
b2ah3NS9ZvjpEWeJ,CVT变速箱不一样，2T是加强版变速箱模拟8档位，悬挂调教不一样，开起来赶脚蛮爽，过年回趟老家两个超速20,9,9,0,9,9,9,9,9,9,9
b3xBIzAm7rHaZ96o,别纠结，只要不是认定2.0够用的就直接上2.5，不后悔，森林人优势就是操控，其他没有,9,9,9,9,9,1,9,9,9,9
b4D6MBmHhZdo83je,个人建议渗漏不严重，别抬发动机。我11年的11款车3年前也遇到此问题，没去弄，少机油加点就行，目前18w公里了，只是平时开车带个心多注意就行！,9,9,0,9,9,9,9,9,9,9
b4JtU2X8gmo9djcn,1-日常行车喜欢急加速2-重量中后部分多。3-停车/行进压马路牙子或者轮胎不正情况多,9,9,0,9,9,9,9,9,9,9
b4MNy8PG7H6QkpDv,FB机头11年到13年烧机油漏油概率很高    ,9,9,0,9,9,9,9,9,9,9
b4lHfQ3ztFPp58ca,上瓜子价格贵但车况确实好,-1,9,9,9,9,9,9,9,9,9
b4vO8w3DlCJag6pB,我前两天刚换，CVT变速箱油和齿轮油，9.7W,9,9,0,9,9,9,9,9,9,9
b5L90FVcUz7rElw6,crv内饰不错混动给力，森林人操控不错还省油，所以我选择奇骏～,9,1,1,9,9,1,1,9,9,9
b6sHLo1viVIMACRu,以您的感受，觉得动力损失严重不？   ,9,9,0,9,9,9,9,9,9,9
b6uGle4ATRcoCLmV,而且油耗也有点高啊，在大庆冬季油耗基本到8毛多了，,9,9,9,9,9,9,-1,9,9,9
b7U34ALaXYvVzgFn,混动的应该是起步和提速快，行驶中的动力就不得而知了,9,9,0,9,9,9,9,9,9,9
b80qJ2NxQEPrI1o9,呵呵，这个配置充分说明了18款仍不是大改款！！！,9,9,9,9,9,9,9,9,9,-1
b8DZYEzBytkSnwlW,噪音可以接收，不觉得大，特意看了机油尺，不少，才5000公里再烧机油就疯了。    ,9,9,0,9,9,9,9,9,9,9
b8okcQaO3x7YN6Xq,夜里玻璃反射到左后视镜上，影响视线。我在4s状的。东西是原装进口的。,9,9,9,9,9,9,9,9,0,9
b8ykStRZgY0cVzrW,森林人底盘是220，傲虎213，森比傲底盘高了7毫米。   ,9,9,9,9,9,0,9,9,9,9
b9YslQknApjxZ6qR,应该是换了4S店的垃圾变速箱油，冷车时尤为严重，热车稍微好些，只有自己去换全合成75W90的变速箱油，美孚，红线，安索都行,9,9,-1,9,9,9,9,9,9,9
b9ewy2rnJg1jFcLp,你把导航车机的屏幕保护膜撕掉吧，这膜是磨砂的很厚的，撕掉后感觉很好的。   ,9,9,9,9,9,9,9,9,9,0
bA2LTlzZjfsDQ4Fr,第一路况好，不塞车；第二看风景，车速低；第三是大下坡，重力替发动机做了一部分功。平地匀速油耗在5.2-54之间，低于这个数值必定存在重力做功问题。,9,9,0,9,9,9,0,9,9,9
bAO1TdqlzM0s7etY,09年 奔驰 SLK 200K （坊间人称小奔跑  ）如果不是选配的，可能默认的话中低配默认就是红黑内饰    ,9,0,9,9,9,9,9,9,9,9
bARdcQm3kviJE0he,其实斯巴鲁的中控主机不差，当然不差钱，换了肯定更好。斯巴鲁的噪音太大，不做隔音简直没法听。   ,9,9,9,9,9,9,9,9,-1,9
bBd0rLfYsO1FuypJ,我上周刚订也差不多这个价格了,0,9,9,9,9,9,9,9,9,9
bC1dlWOyRrDGA9jL,。。。。不过话说回来，用原厂车跑圈确实存在这样那样的问题，毕竟按赛道标准来说车身高度，轮胎，悬挂，排量，变速箱这些都是个问题，还有你说的不能完全关闭的ESP绝对会对车辆动态造成很大影响。不过按它这个价位来说的话，XV的驾驶性能表现也是属于拔尖了！(除了动力。。)    ,9,9,0,9,9,9,9,9,9,9
bCfnu0MYJyshZDGI,楼主，我的09款手动，最低油耗在6升油。国道60时速最省油，你的5点2，难道说柴油比汽油省油的缘故，好羡慕你能生活在荷兰这样的发达国家。很有优越感吧？是留学还是定居？    ,9,9,9,9,9,9,0,9,9,9
bCtcAXg1rDKn6dvB,A6是双离合变速箱，小心入坑啊。    ,9,9,0,9,9,9,9,9,9,9
bDog6ATVQBfWlMzv,2014款时2.0是轻盈的电子助力，2.5是厚重的液压助力不喜欢。且当年的2.5烧机油几率大。但现在活塞环都改良了貌似机油问题没了。另外个人觉得两个排量的操控不会有太大差别，主要还是动力。    ,9,9,0,9,9,9,9,9,9,9
bFedKBGVZy4D7XrH,你不能这样误导别人。不烧机油的车多的去了。斯巴鲁是个例外    ,9,9,0,9,9,9,9,9,9,9
bGNTSi6BHKwyoxvq,4000-6000转平时也不会，也就2000-4000之间。不过高速上120时速2500-3000多转FB发动机就开始喝机油了。看吧，5000公里1升也就罢了，如果想某些车友3000多公里2升多，这投诉也得上啊，不换没法用了。   ,9,9,0,9,9,9,9,9,9,9
bGidtpjIYVSJeR3Z,下周末准备提车了，我也测测2.5城市道路最低油耗能跑到多少,9,9,9,9,9,9,0,9,9,9
bH3nkAUP45zW718B,2.0L动力够用了，昨天带一家人去P山，完全够用，放心,9,9,1,9,9,9,9,9,9,9
bIQhc48j1z3CR0Vs,那台路虎的四驱是crv级别的，别指望有多强的越野脱困四驱性能。不在意后排空间你也可以考虑q5，森林人唯一比q5好的就是后排。,9,9,9,9,9,0,9,1,9,9
bIY9uRGrFlBWh7xs,企业能做到最良心的办法就是给车主发动机召回，不过就算这样，车主也不会答应，神钢造假十年，雷克萨斯质量排行榜依旧高高挂起，斯巴鲁的口碑车主自己懂都懂,9,9,-1,9,9,9,9,9,9,9
bJP1CzHm2VdiI6Rg,我的观点和楼主基本一致，只是我会比较看重动力，我会把动力放在第二，仅次于安全,9,9,0,9,0,9,9,9,9,9
bKRvQHzn15kFpLJh,这小小的国产导航都能让你喷成这样。我可以不可以理解为，用那么多国产的破件攒起来一台欧蓝德，那要多廉价呀？    ,9,9,9,9,9,9,9,9,9,0
bLpS4jh1sm6DguYc,谢谢！胎压监测配置里面有了。发动机护板、变速箱护板是不是更有用？,9,9,1,9,9,9,9,9,9,1
bM0lAWfsGScOjKYE,1.电瓶免维护，2.USB是否有的话全系都一样的（18款全系标配8寸屏幕导航的屏幕这类的配置都一样的），3.变速箱一样的，4.刹车片五六百左右，刹车片七百左右。,9,9,0,9,0,9,9,9,9,0
bMJh3qseH0gYkP4a,这图是0-60的加速成绩吧,9,9,0,9,9,9,9,9,9,9
bMdIC7X2sk6vgwxf,一直92，但是我每次加油都使用一瓶德国G17燃油宝，不加95和98，是因为，经常到处跑，怕有的地方没有95和98，随意加92，经常换油的型号对车不好。,9,9,9,9,9,9,0,9,9,9
bMhXTNUEpeQV6uOJ,从视线和头部空间看，选森！,9,9,9,9,9,9,9,0,0,9
bMjxECNgJYhOfv7c,换回原厂cd用手机导航,9,9,9,9,9,9,9,9,9,0
bMl2wdzhFRLXNS38,森林人其实不软！我要为森林人刹车正名。森林人刹车是先软后硬习惯了你就会喜欢上这种不累脚的调教！,9,9,9,9,1,9,9,9,9,9
bNKd2Pxnaupy4FZH,不差钱，肯定2.5. 高速超车，走个山路，远途奔行更轻松，安全性更高（自我感觉）。我的白森2.5带我从同里刚回来不久。,9,9,9,9,1,9,9,9,9,9
bNUdo2um7T9BCqVH,主机导航垃圾。怎么不是通病？,9,9,9,9,9,9,9,9,9,-1
bOX4ULlCKYxa8HGD,2009款能用吗？价格？,0,9,9,9,9,9,9,9,9,9
bOcxUzdVkeWJDE9I,质量可靠性都不差，森林人的隐患就是烧机油。但是森林人比楼兰低半个级别，空间，内饰，舒适静音各方面都不如楼兰，性价比实在不咋地。唯一的优势是操控和四驱能力，对你来说，上下班代步，森林人的优势你根本用不上   ,0,9,-1,9,9,1,9,0,0,9
bOfXjAsxS4Pckgoh,森林人那个起车“用力过猛”是窜车，不是正常加速时的猛,9,9,0,9,9,9,9,9,9,9
bP4etsJGlmrLjKqS,估计你开的太慢了，看看平均速度多少,9,9,0,9,9,9,9,9,9,9
bQ6WkpfmHvw3suSa,应该说正常，但这车“温柔加速”费油，可以体会一下。,9,9,0,9,9,9,9,9,9,9
bQDFKm1MU6p7CWdZ,发动机制动档，长下坡用,9,9,0,9,9,9,9,9,9,9
bQGLVwpBl0OFTN4U,低配1980，高配2480，这边4s店的价格,0,9,9,9,9,9,9,9,9,9
bQYeOhpqJk7C8sKU,高速消耗厉害，市内正常。我就是这样,9,9,9,9,9,9,0,9,9,9
bQx6rLFJfDiuwe7d,速度一样比别人快，油耗一样比他低。   ,9,9,9,9,9,9,0,9,9,9
bRP9XYpZKVw7HFTv,这个价确实会不好意思，他不会把你车当国产车报的价吧    ,0,9,9,9,9,9,9,9,9,9
bS3kALPV4NzcBMFH,水平对置发动机就是轻啊，机盖也铝的   ,9,9,1,9,9,9,9,9,9,9
bTG97v0JRZfu4ad3,最关心的价格呢？如果可以，说说哪买的。,0,9,9,9,9,9,9,9,9,9
bTmROwMDBxyao70z,其实这颜色不错，不过天朝雾霾那么重，这种比较暗的颜色有点吃亏   ,9,9,9,0,9,9,9,9,9,9
bUS6c5gvlBJMQfYp,森林人开起来很好开内饰磕碜了点是真的还有高速风噪确实大车是好车，但对应这个价格还是略贵了,-1,-1,9,9,9,9,9,9,0,9
bUSaMcD7NzPypOuI,大家都说正品才有的声音，恭喜你了！！,9,9,9,9,9,9,9,9,0,9
bUdGhyZl7SpXMEBN,老马家啊 16款不知是否可以，你对照下中控看看,9,9,9,9,9,9,9,9,9,0
bWUC85yQxgJdzloA,冠道适合家用空间确实大，要喜欢自驾游还是森林人,9,9,9,9,9,9,9,0,9,9
bWkhoxau7sYrlNJi,这车用时间长了你就知道了，2.0，2.5急加速都肉，和带T的涡轮车都没法比，毕竟它是CVT,9,9,0,9,9,9,9,9,9,9
bXVr2CZxPaoI81Dm,斯巴鲁？斯巴鲁在火星啊比宝马奥迪好，那也是事实啊，再说了原文你看过吗？原文指的是三菱早期使用的GDI发动机，对于那个年代使用GDI还能有这么低的故障率，不佩服不行啊,9,9,1,9,9,9,9,9,9,9
bYzig28XNeHUV0hS,新款又大了一圈，不知道2.5发动机有没有改进。视频里新研发的2.5发动机已经没有油冷装置了。图片里是原先的拉力蓝吗？好看。,9,9,0,9,9,9,9,9,9,9
bZ8dcuQ032YUMsmp,傲虎，价格决定品质。商家不是傻子，定价不会乱定的。,0,9,9,9,9,9,9,9,9,9
bZVsGoLlxnAM0OCX,15款能装吗？接线怎么办？方向盘能控制吗？,9,9,9,9,9,0,9,9,9,9
baukEnQqgoZ3wD0B,先说车漆软的问题，大众车漆厚的是高档车，比如a6  q7（我开过公司的车），途观也就那么回事儿。个人觉得途观是一部女人开的车，没优点也没啥缺点。买森林人是奔着它的特点去的，森开起来的感觉有点像q7（舒适性除外），是一部越开越喜欢开的车，森林人也就是人们常说的缺点和优点都很突出的那种车。没啥可纠结的喜欢森的人不会买途观，哪怕是途观价格优惠很多。,9,9,9,0,9,9,9,9,9,9
bcJaiHUMEvhrDj54,外观没刮没碰底盘没被磕到就可以了，其他的什么看是看不出的,9,9,9,0,9,0,9,9,9,9
bdUeNrJTFq25WXz6,凡想购车的朋友，都可以打电话询问一下价格！毕竟货比三家，总不会吃亏,0,9,9,9,9,9,9,9,9,9
bdaf6CWRK0FAHsOU,确实是空调扇叶的声音～,9,9,9,9,9,9,9,9,0,9
be5R190EAp3wjOWk,14款的XT表示祝贺。买XT的都是重动力好驾驶的，同样是不允许电脑接管驾驶的。我命由我不由机    ,9,9,0,9,9,9,9,9,9,9
beYW49H0ztXPTqly,今天去店里看了看，发现2.5es最大的问题是外观不如2.0时尚型，要外形只能上2.5顶配，那价格太高了,9,9,9,0,9,9,9,9,9,9
